"rok","kapitola_kod","kapitola_zkr","organizace_nazev","ustredni_organ","vztah","pocet_celkem","plat_prumer","pocet_predst","pocet_predst_01","pocet_predst_02","pocet_predst_03","pocet_predst_04","pocet_predst_05","pocet_predst_06","pocet_predst_07","pocet_predst_08","pocet_predst_09","pocet_predst_10","pocet_predst_11","pocet_predst_12","pocet_predst_13","pocet_predst_14","pocet_predst_15","pocet_predst_16","pocet_ostat","pocet_ostat_01","pocet_ostat_02","pocet_ostat_03","pocet_ostat_04","pocet_ostat_05","pocet_ostat_06","pocet_ostat_07","pocet_ostat_08","pocet_ostat_09","pocet_ostat_10","pocet_ostat_11","pocet_ostat_12","pocet_ostat_13","pocet_ostat_14","pocet_ostat_15","pocet_ostat_16","platy_celkem","pozad_obcanstvi","pozad_zakazkonkurence","date","pocet_predst_M","pocet_ostat_M","kapitola_nazev","kapitola_vladni","organizace_typ","kapitola_typ","src"
2019,"327","MD","Ministerstvo dopravy",TRUE,"sluz",415,49770.04919678715,89,NA,NA,NA,NA,0,0,0,0,0,1,0,0,14,57,12,5,326,NA,NA,NA,NA,0,0,1,1,9,13,11,14,253,24,0,0,247854845,7,5,"2019-01-01",NA,NA,"Ministerstvo dopravy",TRUE,"Ústřední orgán","Ministerstva a ÚV","annual"
2019,"327","MD","Drážní inspekce",FALSE,"sluz",39,42717.04700854701,15,NA,NA,NA,NA,0,0,0,0,0,0,1,5,8,1,0,0,24,NA,NA,NA,NA,0,0,0,0,0,1,2,20,1,0,0,0,19991578,0,0,"2019-01-01",NA,NA,"Ministerstvo dopravy",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2019,"327","MD","Drážní úřad",FALSE,"sluz",107,39144.76090342679,32,NA,NA,NA,NA,0,0,0,0,0,0,10,16,5,1,0,0,75,NA,NA,NA,NA,0,1,0,2,3,3,56,9,1,0,0,0,50261873,0,0,"2019-01-01",NA,NA,"Ministerstvo dopravy",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2019,"327","MD","Státní fond dopravní infrastruktury",FALSE,"sluz",121,70248.57024793388,23,NA,NA,NA,NA,0,0,0,0,0,0,0,1,4,11,5,2,98,NA,NA,NA,NA,0,0,0,0,0,0,6,57,34,1,0,0,102000924,0,0,"2019-01-01",NA,NA,"Ministerstvo dopravy",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2019,"327","MD","Státní plavební správa",FALSE,"sluz",70,40348.54047619047,16,NA,NA,NA,NA,0,0,0,0,0,0,0,8,6,2,0,0,54,NA,NA,NA,NA,0,0,0,2,0,10,19,22,1,0,0,0,33892774,0,0,"2019-01-01",NA,NA,"Ministerstvo dopravy",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2019,"327","MD","Úřad pro civilní letectví",FALSE,"sluz",156,50605.97702991453,41,NA,NA,NA,NA,0,0,0,0,0,3,1,15,17,4,1,0,115,NA,NA,NA,NA,0,0,0,4,15,3,0,80,13,0,0,0,94734389,0,0,"2019-01-01",NA,NA,"Ministerstvo dopravy",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2019,"327","MD","Ústav pro odb. zjišť. příčin let. nehod",FALSE,"sluz",0,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-01-01",NA,NA,"Ministerstvo dopravy",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2019,"328","ČTÚ","Český telekomunikační úřad",TRUE,"sluz",627,37822.677299308874,79,NA,NA,NA,NA,0,0,0,0,0,0,1,0,29,42,7,0,548,NA,NA,NA,NA,1,5,0,29,141,24,62,94,122,70,0,0,284577824,0,0,"2019-01-01",NA,NA,"Český telekomunikační úřad",FALSE,"Ústřední orgán","Ostatní kapitoly","annual"
2019,"329","MZe","Ministerstvo zemědělství",TRUE,"sluz",591,50888.47715736041,119,NA,NA,NA,NA,0,0,0,0,0,0,0,0,3,72,38,6,472,NA,NA,NA,NA,0,0,9,9,12,7,7,61,330,36,1,0,360901080,1,0,"2019-01-01",NA,NA,"Ministerstvo zemědělství",TRUE,"Ústřední orgán","Ministerstva a ÚV","annual"
2019,"329","MZe","Česká plemenářská inspekce",FALSE,"sluz",63,37139.55687830688,5,NA,NA,NA,NA,0,0,0,0,0,0,0,0,4,0,1,0,58,NA,NA,NA,NA,0,0,0,0,2,14,36,2,4,0,0,0,28077505,0,0,"2019-01-01",NA,NA,"Ministerstvo zemědělství",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2019,"329","MZe","Státní veterinární správa",FALSE,"sluz",1294,40306.389811952606,253,NA,NA,NA,NA,0,0,0,0,0,0,12,1,36,194,10,0,1041,NA,NA,NA,NA,0,1,50,22,342,54,24,1,543,4,0,0,625877621,0,0,"2019-01-01",NA,NA,"Ministerstvo zemědělství",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2019,"329","MZe","Státní zemědělská a potravinářská insp.",FALSE,"sluz",518,40174.26415701416,81,NA,NA,NA,NA,0,0,0,0,0,2,0,4,44,19,12,0,437,NA,NA,NA,NA,0,0,0,3,4,80,178,116,56,0,0,0,249723226,0,0,"2019-01-01",NA,NA,"Ministerstvo zemědělství",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2019,"329","MZe","Ústřední kontrolní a zkušební ústav zemědělský",FALSE,"sluz",797,36254.93674194898,113,NA,NA,NA,NA,0,0,0,0,0,0,0,59,33,20,1,0,684,NA,NA,NA,NA,0,0,0,16,92,59,444,45,28,0,0,0,346742215,0,0,"2019-01-01",NA,NA,"Ministerstvo zemědělství",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2019,"329","MZe","Státní pozemkový úřad",FALSE,"sluz",1238,37522.380115778134,168,NA,NA,NA,NA,0,0,0,0,0,0,0,0,92,68,8,0,1070,NA,NA,NA,NA,0,0,0,0,39,344,360,225,102,0,0,0,557432479,0,0,"2019-01-01",NA,NA,"Ministerstvo zemědělství",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2019,"329","MZe","Státní zemědělský intervenční fond",FALSE,"sluz",1190,43143.6974789916,137,NA,NA,NA,NA,0,0,0,0,0,0,0,2,79,43,12,1,1053,NA,NA,NA,NA,0,0,0,0,2,87,61,658,244,1,0,0,616092000,0,0,"2019-01-01",NA,NA,"Ministerstvo zemědělství",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2019,"329","MZe","Ústav pro státní kontrolu veterinárních biopreparátů a léčiv",FALSE,"sluz",59,42278.27966101695,15,NA,NA,NA,NA,0,0,0,0,1,0,0,4,7,2,1,0,44,NA,NA,NA,NA,0,0,0,0,4,2,1,37,0,0,0,0,29933022,6,0,"2019-01-01",NA,NA,"Ministerstvo zemědělství",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2019,"333","MŠMT","Ministerstvo školství, mládeže a tělov.",TRUE,"sluz",927,44302.29395900755,144,NA,NA,NA,NA,0,0,0,0,0,0,0,2,15,92,28,7,783,NA,NA,NA,NA,0,0,0,0,23,16,23,60,585,75,1,0,492818718,5,0,"2019-01-01",NA,NA,"Ministerstvo školství, mládeže a tělovýchovy",TRUE,"Ústřední orgán","Ministerstva a ÚV","annual"
2019,"333","MŠMT","Česká školní inspekce",FALSE,"sluz",464,43616.59267241379,28,NA,NA,NA,NA,0,0,0,0,0,0,0,0,25,1,2,0,436,NA,NA,NA,NA,0,0,0,31,6,2,73,288,36,0,0,0,242857188,0,0,"2019-01-01",NA,NA,"Ministerstvo školství, mládeže a tělovýchovy",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2019,"334","MKČR","Ministerstvo kultury",TRUE,"sluz",240,49312.24583333333,56,NA,NA,NA,NA,0,0,0,0,0,0,0,2,9,20,20,5,184,NA,NA,NA,NA,0,0,0,0,3,4,12,56,82,26,1,0,142019268,7,0,"2019-01-01",NA,NA,"Ministerstvo kultury",TRUE,"Ústřední orgán","Ministerstva a ÚV","annual"
2019,"335","MZd","Ministerstvo zdravotnictví",TRUE,"sluz",356,46939.32139513109,80,NA,NA,NA,NA,0,0,0,0,0,0,1,0,11,59,4,5,276,NA,NA,NA,NA,0,0,0,1,3,10,9,6,193,44,10,0,200524781,16,3,"2019-01-01",NA,NA,"Ministerstvo zdravotnictví",TRUE,"Ústřední orgán","Ministerstva a ÚV","annual"
2019,"335","MZd","Hygienická stanice hlavního města Prahy",FALSE,"sluz",208,34728.44150641026,45,NA,NA,NA,NA,0,0,0,0,0,0,0,36,8,1,0,0,163,NA,NA,NA,NA,0,0,0,0,50,46,62,5,0,0,0,0,86682190,0,0,"2019-01-01",NA,NA,"Ministerstvo zdravotnictví",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2019,"335","MZd","Kr. hyg. stanice Středočeského kraje",FALSE,"sluz",213,36755.58763693271,57,NA,NA,NA,NA,0,0,0,0,0,0,0,32,23,2,0,0,156,NA,NA,NA,NA,0,0,0,0,101,26,17,12,0,0,0,0,93947282,0,0,"2019-01-01",NA,NA,"Ministerstvo zdravotnictví",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2019,"335","MZd","Kr. hyg. stanice Jihočeského kraje",FALSE,"sluz",120,34918.71111111111,35,NA,NA,NA,NA,0,0,0,0,0,0,3,11,20,1,0,0,85,NA,NA,NA,NA,0,0,1,4,37,17,16,8,2,0,0,0,50282944,0,0,"2019-01-01",NA,NA,"Ministerstvo zdravotnictví",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2019,"335","MZd","Kr. hyg. stanice Plzeňského kraje",FALSE,"sluz",109,37510.4120795107,32,NA,NA,NA,NA,0,0,0,0,0,0,1,17,12,2,0,0,77,NA,NA,NA,NA,0,0,0,3,48,14,5,6,1,0,0,0,49063619,0,0,"2019-01-01",NA,NA,"Ministerstvo zdravotnictví",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2019,"335","MZd","Kr. hyg. stanice Karlovarského kraje",FALSE,"sluz",63,35616.0119047619,24,NA,NA,NA,NA,0,0,0,0,0,3,8,7,5,1,0,0,39,NA,NA,NA,NA,0,0,0,0,24,11,4,0,0,0,0,0,26925705,0,0,"2019-01-01",NA,NA,"Ministerstvo zdravotnictví",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2019,"335","MZd","Kr. hyg. stanice Ústeckého kraje",FALSE,"sluz",151,38543.37858719647,44,NA,NA,NA,NA,0,0,0,0,0,1,2,32,7,2,0,0,107,NA,NA,NA,NA,0,0,0,1,77,20,6,3,0,0,0,0,69840602,0,0,"2019-01-01",NA,NA,"Ministerstvo zdravotnictví",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2019,"335","MZd","Kr. hyg. stanice Libereckého kraje",FALSE,"sluz",87,35301.085249042146,29,NA,NA,NA,NA,0,0,0,0,0,1,1,18,6,3,0,0,58,NA,NA,NA,NA,0,0,0,1,29,16,9,2,1,0,0,0,36854333,0,0,"2019-01-01",NA,NA,"Ministerstvo zdravotnictví",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2019,"335","MZd","Kr. hyg. stanice Královéhradeckého kraje",FALSE,"sluz",104,36507.73157051282,33,NA,NA,NA,NA,0,0,0,0,0,1,1,23,6,2,0,0,71,NA,NA,NA,NA,0,0,0,0,34,13,23,1,0,0,0,0,45561649,0,0,"2019-01-01",NA,NA,"Ministerstvo zdravotnictví",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2019,"335","MZd","Kr. hyg. stanice Pardubického kraje",FALSE,"sluz",96,34681.0625,30,NA,NA,NA,NA,0,0,0,0,0,0,1,24,3,2,0,0,66,NA,NA,NA,NA,0,0,0,0,55,6,4,1,0,0,0,0,39952584,0,0,"2019-01-01",NA,NA,"Ministerstvo zdravotnictví",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2019,"335","MZd","Kr. hyg. stanice kraje Vysočina",FALSE,"sluz",94,40566.544326241135,34,NA,NA,NA,NA,0,0,0,0,0,4,2,16,10,2,0,0,60,NA,NA,NA,NA,0,0,0,3,40,12,5,0,0,0,0,0,45759062,0,0,"2019-01-01",NA,NA,"Ministerstvo zdravotnictví",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2019,"335","MZd","Kr. hyg. stanice Jihomoravského kraje",FALSE,"sluz",198,37524.02272727273,44,NA,NA,NA,NA,0,0,0,0,0,0,1,34,7,2,0,0,154,NA,NA,NA,NA,0,0,0,0,72,37,43,2,0,0,0,0,89157078,0,0,"2019-01-01",NA,NA,"Ministerstvo zdravotnictví",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2019,"335","MZd","Kr. hyg. stanice Olomouckého kraje",FALSE,"sluz",117,37546.86965811966,32,NA,NA,NA,NA,0,0,0,0,0,0,23,6,2,1,0,0,85,NA,NA,NA,NA,0,0,0,0,7,36,42,0,0,0,0,0,52715805,0,0,"2019-01-01",NA,NA,"Ministerstvo zdravotnictví",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2019,"335","MZd","Kr. hyg. stanice Moravskoslezského kraje",FALSE,"sluz",212,36829.908805031446,47,NA,NA,NA,NA,0,0,0,0,0,0,2,35,8,2,0,0,165,NA,NA,NA,NA,0,0,0,0,114,14,36,1,0,0,0,0,93695288,0,0,"2019-01-01",NA,NA,"Ministerstvo zdravotnictví",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2019,"335","MZd","Kr. hyg. stanice Zlínského kraje",FALSE,"sluz",104,36126.27243589744,22,NA,NA,NA,NA,0,0,0,0,0,2,0,11,7,2,0,0,82,NA,NA,NA,NA,0,0,0,0,39,31,10,2,0,0,0,0,45085588,0,0,"2019-01-01",NA,NA,"Ministerstvo zdravotnictví",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2019,"335","MZd","Státní ústav pro kontrolu léčiv",FALSE,"sluz",463,53814.573434125276,77,NA,NA,NA,NA,0,0,0,0,0,1,1,8,13,53,1,0,386,NA,NA,NA,NA,0,0,0,0,10,39,15,80,236,6,0,0,298993770,0,0,"2019-01-01",NA,NA,"Ministerstvo zdravotnictví",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2019,"336","MSp","Ministerstvo spravedlnosti",TRUE,"sluz",351,45480.06552706553,81,NA,NA,NA,NA,0,0,0,0,1,0,0,1,15,41,19,4,270,NA,NA,NA,NA,0,0,0,0,16,8,4,33,102,104,2,1,191562036,1,0,"2019-01-01",NA,NA,"Ministerstvo spravedlnosti",TRUE,"Ústřední orgán","Ministerstva a ÚV","annual"
2019,"343","ÚOOÚ","Úřad pro ochranu osobních údajů",TRUE,"sluz",72,45879.760416666664,20,NA,NA,NA,NA,0,0,0,0,0,1,0,0,6,8,5,0,52,NA,NA,NA,NA,0,0,0,1,4,0,1,27,13,5,1,0,39640113,0,0,"2019-01-01",NA,NA,"Úřad pro ochranu osobních údajů",FALSE,"Ústřední orgán","Ostatní kapitoly","annual"
2019,"344","ÚPV","Úřad průmyslového vlastnictví",TRUE,"sluz",183,40331.142076502736,31,NA,NA,NA,NA,0,0,0,0,0,0,0,0,2,28,1,0,152,NA,NA,NA,NA,0,0,0,2,24,2,0,27,92,5,0,0,88567188,0,10,"2019-01-01",NA,NA,"Úřad průmyslového vlastnictví",FALSE,"Ústřední orgán","Ostatní kapitoly","annual"
2019,"345","ČSÚ","Český statistický úřad",TRUE,"sluz",1342,36723.6663561848,171,NA,NA,NA,NA,0,0,0,0,0,0,8,52,32,72,7,0,1171,NA,NA,NA,NA,0,0,2,17,536,77,131,168,227,12,1,0,591397923,0,0,"2019-01-01",NA,NA,"Český statistický úřad",FALSE,"Ústřední orgán","Ostatní kapitoly","annual"
2019,"346","ČÚZK","Český úřad zeměměřický a katastrální",TRUE,"sluz",126,47484.149470899465,27,NA,NA,NA,NA,0,0,0,0,0,0,0,0,16,10,1,0,99,NA,NA,NA,NA,0,0,1,2,5,8,3,11,63,6,0,0,71796034,0,0,"2019-01-01",NA,NA,"Český úřad zeměměřický a katastrální",FALSE,"Ústřední orgán","Ostatní kapitoly","annual"
2019,"346","ČÚZK","Zeměměřický úřad",FALSE,"sluz",218,34317.578746177365,39,NA,NA,NA,NA,0,0,0,0,1,2,19,10,7,0,0,0,179,NA,NA,NA,NA,0,0,1,2,83,42,35,16,0,0,0,0,89774786,0,0,"2019-01-01",NA,NA,"Český úřad zeměměřický a katastrální",FALSE,"Jiné organizace","Ostatní kapitoly","annual"
2019,"346","ČÚZK","Katastrální úřad pro hlavní město Prahu",FALSE,"sluz",292,31603.510273972603,31,NA,NA,NA,NA,0,0,0,0,0,0,7,23,1,0,0,0,261,NA,NA,NA,NA,0,0,2,9,122,43,43,42,0,0,0,0,110738700,0,0,"2019-01-01",NA,NA,"Český úřad zeměměřický a katastrální",FALSE,"Jiné organizace","Ostatní kapitoly","annual"
2019,"346","ČÚZK","Katastrální úřad pro Jihočeský kraj",FALSE,"sluz",333,31324.974974974975,39,NA,NA,NA,NA,0,0,0,0,0,0,10,28,1,0,0,0,294,NA,NA,NA,NA,0,0,0,61,103,61,49,20,0,0,0,0,125174600,0,0,"2019-01-01",NA,NA,"Český úřad zeměměřický a katastrální",FALSE,"Jiné organizace","Ostatní kapitoly","annual"
2019,"346","ČÚZK","Katastrální úřad pro Karlovarský kraj",FALSE,"sluz",131,31763.295165394404,21,NA,NA,NA,NA,0,0,0,0,0,0,2,18,1,0,0,0,110,NA,NA,NA,NA,0,0,5,22,35,22,23,3,0,0,0,0,49931900,0,0,"2019-01-01",NA,NA,"Český úřad zeměměřický a katastrální",FALSE,"Jiné organizace","Ostatní kapitoly","annual"
2019,"346","ČÚZK","Katastrální úřad pro Královéhradecký kr.",FALSE,"sluz",231,31467.352092352095,28,NA,NA,NA,NA,0,0,0,0,0,0,4,23,1,0,0,0,203,NA,NA,NA,NA,0,0,7,44,66,43,34,9,0,0,0,0,87227500,0,0,"2019-01-01",NA,NA,"Český úřad zeměměřický a katastrální",FALSE,"Jiné organizace","Ostatní kapitoly","annual"
2019,"346","ČÚZK","Katastrální úřad pro Liberecký kraj",FALSE,"sluz",181,31644.290976058935,24,NA,NA,NA,NA,0,0,0,0,0,0,4,19,1,0,0,0,157,NA,NA,NA,NA,0,0,0,38,58,30,26,5,0,0,0,0,68731400,0,0,"2019-01-01",NA,NA,"Český úřad zeměměřický a katastrální",FALSE,"Jiné organizace","Ostatní kapitoly","annual"
2019,"346","ČÚZK","Katastrální úřad pro Plzeňský kraj",FALSE,"sluz",298,31367.617449664427,37,NA,NA,NA,NA,0,0,0,0,0,0,4,32,1,0,0,0,261,NA,NA,NA,NA,0,0,0,26,126,50,48,11,0,0,0,0,112170600,0,0,"2019-01-01",NA,NA,"Český úřad zeměměřický a katastrální",FALSE,"Jiné organizace","Ostatní kapitoly","annual"
2019,"346","ČÚZK","Katastrální úřad pro Pardubický kraj",FALSE,"sluz",237,31154.149085794652,26,NA,NA,NA,NA,0,0,0,0,0,0,2,23,1,0,0,0,211,NA,NA,NA,NA,0,0,6,34,84,44,29,14,0,0,0,0,88602400,0,0,"2019-01-01",NA,NA,"Český úřad zeměměřický a katastrální",FALSE,"Jiné organizace","Ostatní kapitoly","annual"
2019,"346","ČÚZK","Katastrální úřad pro Středočeský kraj",FALSE,"sluz",670,30753.046890547263,70,NA,NA,NA,NA,0,0,0,0,0,0,4,65,1,0,0,0,600,NA,NA,NA,NA,0,0,14,120,231,109,89,37,0,0,0,0,247254497,0,0,"2019-01-01",NA,NA,"Český úřad zeměměřický a katastrální",FALSE,"Jiné organizace","Ostatní kapitoly","annual"
2019,"346","ČÚZK","Katastrální úřad pro Ústecký kraj",FALSE,"sluz",306,30997.712418300653,38,NA,NA,NA,NA,0,0,0,0,0,0,7,30,1,0,0,0,268,NA,NA,NA,NA,0,0,10,52,108,39,46,13,0,0,0,0,113823600,0,0,"2019-01-01",NA,NA,"Český úřad zeměměřický a katastrální",FALSE,"Jiné organizace","Ostatní kapitoly","annual"
2019,"346","ČÚZK","Katastrální úřad pro Jihomoravský kraj",FALSE,"sluz",539,31103.44774273346,63,NA,NA,NA,NA,0,0,0,0,0,0,5,57,1,0,0,0,476,NA,NA,NA,NA,0,0,18,112,150,98,79,19,0,0,0,0,201177100,0,0,"2019-01-01",NA,NA,"Český úřad zeměměřický a katastrální",FALSE,"Jiné organizace","Ostatní kapitoly","annual"
2019,"346","ČÚZK","Katastrální úřad pro Moravskoslezský kr.",FALSE,"sluz",354,31290.748587570622,43,NA,NA,NA,NA,0,0,0,0,0,0,2,40,1,0,0,0,311,NA,NA,NA,NA,0,0,4,78,98,62,54,15,0,0,0,0,132923100,0,0,"2019-01-01",NA,NA,"Český úřad zeměměřický a katastrální",FALSE,"Jiné organizace","Ostatní kapitoly","annual"
2019,"346","ČÚZK","Katastrální úřad pro Olomoucký kraj",FALSE,"sluz",284,31301.701877934272,28,NA,NA,NA,NA,0,0,0,0,0,0,3,24,1,0,0,0,256,NA,NA,NA,NA,0,0,0,66,80,52,40,18,0,0,0,0,106676200,0,0,"2019-01-01",NA,NA,"Český úřad zeměměřický a katastrální",FALSE,"Jiné organizace","Ostatní kapitoly","annual"
2019,"346","ČÚZK","Katastrální úřad pro Vysočinu",FALSE,"sluz",274,31461.678832116788,35,NA,NA,NA,NA,0,0,0,0,0,0,3,31,1,0,0,0,239,NA,NA,NA,NA,0,0,0,41,84,54,47,13,0,0,0,0,103446000,0,0,"2019-01-01",NA,NA,"Český úřad zeměměřický a katastrální",FALSE,"Jiné organizace","Ostatní kapitoly","annual"
2019,"346","ČÚZK","Katastrální úřad pro Zlínský kraj",FALSE,"sluz",265,31131.477987421385,37,NA,NA,NA,NA,0,0,0,0,0,0,4,32,1,0,0,0,228,NA,NA,NA,NA,0,0,12,52,72,46,38,8,0,0,0,0,98998100,0,0,"2019-01-01",NA,NA,"Český úřad zeměměřický a katastrální",FALSE,"Jiné organizace","Ostatní kapitoly","annual"
2019,"346","ČÚZK","Zeměm. a kat. inspektorát v Brně",FALSE,"sluz",17,42274.166666666664,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,16,NA,NA,NA,NA,0,0,0,0,0,1,0,15,0,0,0,0,8623930,0,0,"2019-01-01",NA,NA,"Český úřad zeměměřický a katastrální",FALSE,"Jiné organizace","Ostatní kapitoly","annual"
2019,"346","ČÚZK","Zeměm. a kat. inspektorát v ČB",FALSE,"sluz",9,42824.62962962963,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,8,NA,NA,NA,NA,0,0,0,0,0,0,0,8,0,0,0,0,4625060,0,0,"2019-01-01",NA,NA,"Český úřad zeměměřický a katastrální",FALSE,"Jiné organizace","Ostatní kapitoly","annual"
2019,"346","ČÚZK","Zeměm. a kat. inspektorát v Liberci",FALSE,"sluz",9,45115.166666666664,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,8,NA,NA,NA,NA,0,0,0,0,0,1,0,7,0,0,0,0,4872438,0,0,"2019-01-01",NA,NA,"Český úřad zeměměřický a katastrální",FALSE,"Jiné organizace","Ostatní kapitoly","annual"
2019,"346","ČÚZK","Zeměm. a kat. inspektorát v Opavě",FALSE,"sluz",10,44237.833333333336,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,9,NA,NA,NA,NA,0,0,0,0,0,1,0,8,0,0,0,0,5308540,0,0,"2019-01-01",NA,NA,"Český úřad zeměměřický a katastrální",FALSE,"Jiné organizace","Ostatní kapitoly","annual"
2019,"346","ČÚZK","Zeměm. a kat. inspektorát v Pardubicích",FALSE,"sluz",9,42122.12962962963,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,8,NA,NA,NA,NA,0,0,0,0,0,1,0,7,0,0,0,0,4549190,0,0,"2019-01-01",NA,NA,"Český úřad zeměměřický a katastrální",FALSE,"Jiné organizace","Ostatní kapitoly","annual"
2019,"346","ČÚZK","Zeměm. a kat. inspektorát v Plzni",FALSE,"sluz",10,42054.5,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,9,NA,NA,NA,NA,0,0,0,0,0,1,0,8,0,0,0,0,5046540,0,0,"2019-01-01",NA,NA,"Český úřad zeměměřický a katastrální",FALSE,"Jiné organizace","Ostatní kapitoly","annual"
2019,"346","ČÚZK","Zeměm. a kat. inspektorát v Praze",FALSE,"sluz",13,41983.717948717946,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,12,NA,NA,NA,NA,0,0,0,0,0,0,0,12,0,0,0,0,6549460,0,0,"2019-01-01",NA,NA,"Český úřad zeměměřický a katastrální",FALSE,"Jiné organizace","Ostatní kapitoly","annual"
2019,"348","ČBÚ","Český báňský úřad",TRUE,"sluz",42,170370.3373015873,10,NA,NA,NA,NA,0,0,0,0,0,0,0,1,3,4,2,0,32,NA,NA,NA,NA,0,0,0,0,3,1,1,3,24,0,0,0,85866650,0,0,"2019-01-01",NA,NA,"Český báňský úřad",FALSE,"Ústřední orgán","Ostatní kapitoly","annual"
2019,"348","ČBÚ","OBÚ pro území HMP a kraje SČK",FALSE,"sluz",15,NA,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,14,NA,NA,NA,NA,0,0,0,0,1,1,0,12,0,0,0,0,NA,0,0,"2019-01-01",NA,NA,"Český báňský úřad",FALSE,"Jiné organizace","Ostatní kapitoly","annual"
2019,"348","ČBÚ","OBÚ pro území krajů PLZ A JČ",FALSE,"sluz",9,NA,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,8,NA,NA,NA,NA,0,0,0,0,0,1,0,7,0,0,0,0,NA,0,0,"2019-01-01",NA,NA,"Český báňský úřad",FALSE,"Jiné organizace","Ostatní kapitoly","annual"
2019,"348","ČBÚ","OBÚ pro území kraje KV",FALSE,"sluz",8,NA,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,7,NA,NA,NA,NA,0,0,0,0,0,1,0,6,0,0,0,0,NA,0,0,"2019-01-01",NA,NA,"Český báňský úřad",FALSE,"Jiné organizace","Ostatní kapitoly","annual"
2019,"348","ČBÚ","OBÚ pro území kraje ÚL",FALSE,"sluz",14,NA,3,NA,NA,NA,NA,0,0,0,0,0,0,0,0,2,1,0,0,11,NA,NA,NA,NA,0,0,0,0,0,1,0,10,0,0,0,0,NA,0,0,"2019-01-01",NA,NA,"Český báňský úřad",FALSE,"Jiné organizace","Ostatní kapitoly","annual"
2019,"348","ČBÚ","OBÚ pro území krajů KH A PCE",FALSE,"sluz",7,NA,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,6,NA,NA,NA,NA,0,0,0,0,0,1,0,5,0,0,0,0,NA,0,0,"2019-01-01",NA,NA,"Český báňský úřad",FALSE,"Jiné organizace","Ostatní kapitoly","annual"
2019,"348","ČBÚ","OBÚ pro území krajů JM A ZL",FALSE,"sluz",11,NA,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,10,NA,NA,NA,NA,0,0,0,0,0,1,0,9,0,0,0,0,NA,0,0,"2019-01-01",NA,NA,"Český báňský úřad",FALSE,"Jiné organizace","Ostatní kapitoly","annual"
2019,"348","ČBÚ","OBÚ pro území krajů MSK A OL",FALSE,"sluz",22,NA,3,NA,NA,NA,NA,0,0,0,0,0,0,0,0,2,1,0,0,19,NA,NA,NA,NA,0,0,0,0,0,1,0,18,0,0,0,0,NA,0,0,"2019-01-01",NA,NA,"Český báňský úřad",FALSE,"Jiné organizace","Ostatní kapitoly","annual"
