"from";"to"
"stat";"11000002"
"12009854";"12009856"
"12009854";"12009855"
"12009858";"12009860"
"12009858";"12009859"
"12009858";"12009861"
"12009858";"12009862"
"12009858";"12009863"
"12009858";"12009864"
"12009858";"12009865"
"12009858";"12009866"
"12009867";"12009869"
"12009867";"12009868"
"12009870";"12009871"
"12009870";"12009873"
"12009870";"12009874"
"12009870";"12010033"
"12009875";"12009876"
"12009875";"12009878"
"12009875";"12009879"
"12009875";"12009880"
"12009875";"12009881"
"12009875";"12009882"
"12009875";"12009891"
"12009875";"12009883"
"12009884";"12009886"
"12009884";"12009885"
"12009884";"12009887"
"12009888";"12009889"
"12009888";"12009890"
"12009894";"12011871"
"12009894";"12009905"
"12009894";"12009901"
"12009894";"12009900"
"12009894";"12009899"
"12009894";"12009898"
"12009894";"12009897"
"12009894";"12009895"
"12009902";"12009904"
"12009902";"12009903"
"12009908";"12009909"
"12009908";"12009910"
"12009911";"12009917"
"12009911";"12009916"
"12009911";"12009915"
"12009911";"12009918"
"12009911";"12009913"
"12009911";"12009912"
"12009911";"12009922"
"12009919";"12009920"
"12009919";"12009921"
"12009925";"12009932"
"12009925";"12010801"
"12009925";"12009931"
"12009925";"12009930"
"12009925";"12009929"
"12009925";"12009928"
"12009925";"12009927"
"12009925";"12009926"
"12009933";"12009937"
"12009933";"12009936"
"12009933";"12009935"
"12009933";"12009934"
"12009938";"12009946"
"12009938";"12009945"
"12009938";"12009944"
"12009938";"12012159"
"12009938";"12009943"
"12009938";"12009942"
"12009938";"12009941"
"12009938";"12009940"
"12009938";"12009939"
"12009948";"12009952"
"12009948";"12009951"
"12009948";"12009950"
"12009953";"12009954"
"12009953";"12009955"
"12009953";"12010019"
"12009956";"12011356"
"12009956";"12009959"
"12009961";"12009957"
"12009961";"12009958"
"12009961";"12009962"
"12009964";"12009965"
"12009964";"12009966"
"12009964";"12009967"
"12009968";"12009970"
"12009968";"12009969"
"12009975";"12009976"
"12009975";"12009977"
"12009975";"12009978"
"12009975";"12009979"
"12009975";"12009980"
"12009975";"12009981"
"12009975";"12009982"
"12009975";"12009985"
"12009988";"12009994"
"12009988";"12009993"
"12009988";"12009992"
"12009988";"12009991"
"12009988";"12009990"
"12009988";"12009989"
"12009995";"12009996"
"12009995";"12009997"
"12009995";"12009998"
"12009995";"12009999"
"12010000";"12010015"
"12010000";"12010006"
"12010000";"12010005"
"12010000";"12010004"
"12010000";"12010003"
"12010000";"12010002"
"12010000";"12010001"
"12010007";"12010008"
"12010007";"12010009"
"12010007";"12010010"
"12010007";"12010011"
"12010012";"12010013"
"12010012";"12010014"
"stat";"11001128"
"11001128";"12000229"
"11001128";"12000233"
"12000229";"12000230"
"12000229";"12000232"
"12000229";"12000231"
"12000233";"12000234"
"12000233";"12000235"
"12000233";"12000236"
"stat";"11001129"
"11001129";"12001259"
"11001129";"12001240"
"11001129";"12001252"
"11001129";"12001290"
"11001129";"12001245"
"11001129";"12012044"
"11001129";"12001297"
"11001129";"12001300"
"11001129";"12001312"
"11001129";"12010790"
"11001129";"12001235"
"11001129";"12001231"
"12001235";"12001238"
"12001235";"12001285"
"12001235";"12001301"
"12001235";"12012642"
"12001235";"12001274"
"12001235";"12001237"
"12001240";"12001304"
"12001240";"12001241"
"12001240";"12001303"
"12001240";"12001250"
"12001245";"12001247"
"12001245";"12001251"
"12001245";"12001307"
"12001252";"12001253"
"12001252";"12001254"
"12001252";"12001255"
"12001252";"12001256"
"12001252";"12001257"
"12001252";"12001258"
"12001252";"12001287"
"12001252";"12001288"
"12001259";"12001263"
"12001259";"12001265"
"12001259";"12001267"
"12001259";"12001260"
"12001259";"12001261"
"12001259";"12001262"
"12001290";"12001272"
"12001290";"12001291"
"12001290";"12001294"
"12001290";"12001295"
"12001290";"12001296"
"12001290";"12001306"
"12001290";"12001313"
"12001290";"12001246"
"12001290";"12001244"
"12001290";"12001239"
"12001297";"12001243"
"12001297";"12001298"
"12001297";"12001299"
"12001297";"12001305"
"12001300";"12001197"
"12001300";"12001199"
"12001312";"12001311"
"12001312";"12001233"
"12010790";"12012643"
"12010790";"12010791"
"12010790";"12001314"
"12010790";"12001293"
"12012044";"12001302"
"12012044";"12001242"
"stat";"11001130"
"11001130";"12012223"
"11001130";"12001157"
"11001130";"12001153"
"11001130";"12001150"
"11001130";"12001145"
"12001145";"12001146"
"12001145";"12001144"
"12001150";"12001152"
"12001150";"12001151"
"12001153";"12001155"
"12001153";"12001154"
"12001157";"12001158"
"12001157";"12001149"
"12001157";"12001148"
"12012223";"12012224"
"12012223";"12012225"
"stat";"11001131"
"11001131";"12000994"
"11001131";"12000995"
"11001131";"12000998"
"11001131";"12001000"
"11001131";"12001021"
"11001131";"12001022"
"11001131";"12000997"
"11001131";"12000996"
"stat";"11001132"
"11001132";"12000999"
"11001132";"12001023"
"11001132";"12001026"
"11001132";"12001027"
"11001132";"12001028"
"11001132";"12001029"
"11001132";"12001025"
"11001132";"12001024"
"stat";"11001133"
"11001133";"12001209"
"11001133";"12001211"
"11001133";"12001216"
"11001133";"12001215"
"11001133";"12001214"
"11001133";"12001213"
"11001133";"12001212"
"11001133";"12001210"
"stat";"11001134"
"11001134";"12001133"
"11001134";"12001141"
"11001134";"12001138"
"11001134";"12001142"
"11001134";"12001134"
"12001134";"12001136"
"12001134";"12001137"
"12001134";"12001135"
"12001138";"12001140"
"12001138";"12001139"
"stat";"11001135"
"11001135";"12000837"
"11001135";"12000838"
"11001135";"12000851"
"11001135";"12000852"
"11001135";"12000853"
"11001135";"12000854"
"11001135";"12000840"
"11001135";"12000839"
"stat";"11001136"
"11001136";"12001080"
"11001136";"12001162"
"11001136";"12001167"
"11001136";"12001166"
"11001136";"12001165"
"11001136";"12001164"
"11001136";"12001163"
"11001136";"12001161"
"stat";"11001137"
"11001137";"12000933"
"11001137";"12000932"
"11001137";"12000931"
"11001137";"12000880"
"11001137";"12000879"
"11001137";"12000878"
"11001137";"12000877"
"11001137";"12000876"
"stat";"11001138"
"11001138";"12001192"
"11001138";"12012245"
"11001138";"12001234"
"11001138";"12001198"
"11001138";"12001193"
"12001193";"12001236"
"12001193";"12001196"
"12001193";"12001195"
"12001193";"12001194"
"12001198";"12001232"
"12001198";"12001200"
"stat";"11001139"
"11001139";"12000616"
"11001139";"12000618"
"11001139";"12000670"
"11001139";"12000683"
"11001139";"12000686"
"11001139";"12000689"
"11001139";"12000667"
"11001139";"12000661"
"stat";"11001140"
"11001140";"12000925"
"11001140";"12000929"
"11001140";"12000930"
"11001140";"12012023"
"11001140";"12012126"
"11001140";"12000928"
"11001140";"12000927"
"11001140";"12000926"
"11001140";"12000924"
"11001140";"12000923"
"stat";"11001141"
"11001141";"12000579"
"11001141";"12000673"
"11001141";"12000691"
"11001141";"12000694"
"11001141";"12000696"
"11001141";"12000698"
"11001141";"12000700"
"11001141";"12000680"
"stat";"11001142"
"11001142";"12001264"
"11001142";"12001280"
"11001142";"12001281"
"11001142";"12001273"
"11001142";"12001266"
"12001266";"12001268"
"12001266";"12001269"
"12001266";"12001271"
"12001273";"12001276"
"12001273";"12001277"
"stat";"11001143"
"11001143";"12000737"
"11001143";"12000736"
"11001143";"12000735"
"11001143";"12000734"
"11001143";"12000733"
"11001143";"12000732"
"11001143";"12000731"
"11001143";"12000660"
"stat";"11001144"
"11001144";"12001168"
"11001144";"12001170"
"11001144";"12001175"
"11001144";"12001174"
"11001144";"12001173"
"11001144";"12001172"
"11001144";"12001171"
"11001144";"12001169"
"stat";"11001145"
"11001145";"12000804"
"11001145";"12000808"
"11001145";"12000807"
"11001145";"12000806"
"11001145";"12000805"
"11001145";"12000803"
"11001145";"12000802"
"stat";"11001146"
"11001146";"12000617"
"11001146";"12000620"
"11001146";"12000669"
"11001146";"12000682"
"11001146";"12000685"
"11001146";"12000688"
"11001146";"12000665"
"11001146";"12000663"
"stat";"11001147"
"11001147";"12000934"
"11001147";"12000936"
"11001147";"12000937"
"11001147";"12000941"
"11001147";"12000940"
"11001147";"12000939"
"11001147";"12000938"
"11001147";"12000935"
"stat";"11001148"
"11001148";"12000786"
"11001148";"12000788"
"11001148";"12000813"
"11001148";"12000812"
"11001148";"12000811"
"11001148";"12000790"
"11001148";"12000789"
"11001148";"12000787"
"stat";"11001149"
"11001149";"12000942"
"11001149";"12000943"
"11001149";"12000945"
"11001149";"12000946"
"11001149";"12000947"
"11001149";"12000948"
"11001149";"12000949"
"11001149";"12000944"
"stat";"11001150"
"11001150";"12000830"
"11001150";"12000861"
"11001150";"12000864"
"11001150";"12000865"
"11001150";"12000866"
"11001150";"12000867"
"11001150";"12000863"
"11001150";"12000862"
"stat";"11001151"
"11001151";"12001324"
"11001151";"12001323"
"11001151";"12001322"
"11001151";"12001321"
"11001151";"12001220"
"11001151";"12001219"
"11001151";"12001218"
"11001151";"12001217"
"stat";"11001152"
"11001152";"12000710"
"11001152";"12000745"
"11001152";"12000744"
"11001152";"12000743"
"11001152";"12000742"
"11001152";"12000741"
"11001152";"12000709"
"11001152";"12000708"
"stat";"11001153"
"11001153";"12000619"
"11001153";"12000662"
"11001153";"12000668"
"11001153";"12000681"
"11001153";"12000684"
"11001153";"12000687"
"11001153";"12000666"
"11001153";"12000664"
"stat";"11001154"
"11001154";"12000652"
"11001154";"12000653"
"11001154";"12000659"
"11001154";"12000658"
"11001154";"12000657"
"11001154";"12000656"
"11001154";"12000650"
"11001154";"12000648"
"stat";"11001155"
"11001155";"12000848"
"11001155";"12000886"
"11001155";"12000887"
"11001155";"12000883"
"11001155";"12000849"
"12000849";"12000850"
"12000849";"12000881"
"12000849";"12000882"
"12000883";"12000884"
"12000883";"12000885"
"stat";"11001156"
"11001156";"12001033"
"11001156";"12001032"
"11001156";"12001031"
"11001156";"12001010"
"11001156";"12001009"
"11001156";"12001008"
"11001156";"12001007"
"11001156";"12001006"
"stat";"11001157"
"11001157";"12001356"
"11001157";"12001355"
"11001157";"12001354"
"11001157";"12001353"
"11001157";"12001352"
"11001157";"12001351"
"11001157";"12001230"
"11001157";"12001229"
"stat";"11001158"
"11001158";"12001030"
"11001158";"12001041"
"11001158";"12001044"
"11001158";"12001045"
"11001158";"12001046"
"11001158";"12001047"
"11001158";"12001043"
"11001158";"12001042"
"stat";"11001159"
"11001159";"12000738"
"11001159";"12000740"
"11001159";"12000751"
"11001159";"12000756"
"11001159";"12000755"
"11001159";"12000753"
"11001159";"12000752"
"11001159";"12000739"
"stat";"11001160"
"11001160";"12001055"
"11001160";"12001054"
"11001160";"12001053"
"11001160";"12001052"
"11001160";"12001051"
"11001160";"12001050"
"11001160";"12001049"
"11001160";"12001048"
"stat";"11001161"
"11001161";"12000950"
"11001161";"12000951"
"11001161";"12000953"
"11001161";"12000957"
"11001161";"12000956"
"11001161";"12000955"
"11001161";"12000954"
"11001161";"12000952"
"stat";"11001162"
"11001162";"12000965"
"11001162";"12000964"
"11001162";"12000963"
"11001162";"12000962"
"11001162";"12000961"
"11001162";"12000890"
"11001162";"12000889"
"11001162";"12000888"
"stat";"11001163"
"11001163";"12000971"
"11001163";"12000972"
"11001163";"12000974"
"11001163";"12000975"
"11001163";"12000976"
"11001163";"12000977"
"11001163";"12000978"
"11001163";"12000973"
"stat";"11001164"
"11001164";"12001056"
"11001164";"12001057"
"11001164";"12001060"
"11001164";"12001061"
"11001164";"12001062"
"11001164";"12001063"
"11001164";"12001059"
"11001164";"12001058"
"stat";"11001165"
"11001165";"12001066"
"11001165";"12001071"
"11001165";"12001070"
"11001165";"12001069"
"11001165";"12001068"
"11001165";"12001067"
"11001165";"12001065"
"11001165";"12001064"
"stat";"11001166"
"11001166";"12000979"
"11001166";"12000980"
"11001166";"12000983"
"11001166";"12000984"
"11001166";"12000985"
"11001166";"12000986"
"11001166";"12000982"
"11001166";"12000981"
"stat";"11001167"
"11001167";"12000816"
"11001167";"12000821"
"11001167";"12000820"
"11001167";"12000819"
"11001167";"12000818"
"11001167";"12000817"
"11001167";"12000815"
"11001167";"12000814"
"stat";"11001168"
"11001168";"12000870"
"11001168";"12000875"
"11001168";"12000874"
"11001168";"12000873"
"11001168";"12000872"
"11001168";"12000871"
"11001168";"12000869"
"11001168";"12000868"
"stat";"11001169"
"11001169";"12001079"
"11001169";"12001078"
"11001169";"12001077"
"11001169";"12001076"
"11001169";"12001075"
"11001169";"12001074"
"11001169";"12001073"
"11001169";"12001072"
"stat";"11001170"
"11001170";"12001107"
"11001170";"12001109"
"11001170";"12001122"
"11001170";"12011974"
"11001170";"12001117"
"11001170";"12001108"
"12001109";"12001111"
"12001109";"12001115"
"12001109";"12001113"
"12001117";"12001120"
"12001117";"12001119"
"stat";"11001171"
"11001171";"12000860"
"11001171";"12000893"
"11001171";"12000894"
"11001171";"12000856"
"11001171";"12000855"
"12000856";"12000858"
"12000856";"12000859"
"12000856";"12012467"
"12000856";"12000857"
"12000860";"12000892"
"12000860";"12000891"
"stat";"11001172"
"11001172";"12000904"
"11001172";"12012226"
"11001172";"12000916"
"11001172";"12000919"
"11001172";"12000907"
"12000907";"12000921"
"12000907";"12000912"
"12000907";"12000914"
"12000907";"12000920"
"12000907";"12000910"
"12000916";"12000917"
"12000916";"12000918"
"12000916";"12000922"
"stat";"11001173"
"11001173";"12000809"
"11001173";"12000831"
"11001173";"12000833"
"11001173";"12000834"
"11001173";"12000835"
"11001173";"12000836"
"11001173";"12000832"
"11001173";"12000810"
"stat";"11001174"
"11001174";"12000746"
"11001174";"12000747"
"11001174";"12000750"
"11001174";"12000771"
"11001174";"12000772"
"11001174";"12000773"
"11001174";"12000749"
"11001174";"12000748"
"stat";"11001175"
"11001175";"12000644"
"11001175";"12000645"
"11001175";"12000647"
"11001175";"12000649"
"11001175";"12000651"
"11001175";"12000654"
"11001175";"12000655"
"11001175";"12000646"
"stat";"11001176"
"11001176";"12000697"
"11001176";"12000699"
"11001176";"12000712"
"11001176";"12000713"
"11001176";"12000714"
"11001176";"12000715"
"11001176";"12000711"
"stat";"11001177"
"11001177";"12001159"
"11001177";"12001226"
"11001177";"12001225"
"11001177";"12001227"
"11001177";"12001224"
"11001177";"12001160"
"12001160";"12001228"
"12001160";"12001223"
"12001160";"12001222"
"12001160";"12001221"
"stat";"11001178"
"11001178";"12000690"
"11001178";"12000701"
"11001178";"12000703"
"11001178";"12000704"
"11001178";"12000705"
"11001178";"12000706"
"11001178";"12000707"
"11001178";"12000702"
"stat";"11001179"
"11001179";"12001082"
"11001179";"12001081"
"11001179";"12001020"
"11001179";"12001019"
"11001179";"12001018"
"11001179";"12001017"
"11001179";"12001016"
"stat";"11001180"
"11001180";"12001036"
"11001180";"12001040"
"11001180";"12001039"
"11001180";"12001038"
"11001180";"12001037"
"11001180";"12001035"
"11001180";"12001034"
"stat";"11001181"
"11001181";"12001110"
"11001181";"12001112"
"11001181";"12001118"
"11001181";"12001121"
"11001181";"12001123"
"11001181";"12001124"
"11001181";"12001116"
"11001181";"12001114"
"stat";"11001182"
"11001182";"12000895"
"11001182";"12000897"
"11001182";"12000908"
"11001182";"12000905"
"11001182";"12000902"
"11001182";"12000899"
"11001182";"12000898"
"11001182";"12000896"
"stat";"11001183"
"11001183";"12001325"
"11001183";"12001327"
"11001183";"12001328"
"11001183";"12001342"
"11001183";"12001341"
"11001183";"12001330"
"11001183";"12001329"
"11001183";"12001326"
"stat";"11001184"
"11001184";"12001091"
"11001184";"12001092"
"11001184";"12001095"
"11001184";"12001096"
"11001184";"12001097"
"11001184";"12001098"
"11001184";"12001094"
"11001184";"12001093"
"stat";"11001185"
"11001185";"12001099"
"11001185";"12001100"
"11001185";"12001103"
"11001185";"12001104"
"11001185";"12001105"
"11001185";"12001106"
"11001185";"12001102"
"11001185";"12001101"
"stat";"11001186"
"11001186";"12000695"
"11001186";"12000693"
"11001186";"12000692"
"11001186";"12000679"
"11001186";"12000671"
"11001186";"12000578"
"11001186";"12000576"
"11001186";"12000575"
"stat";"11001187"
"11001187";"12000799"
"11001187";"12000798"
"11001187";"12000797"
"11001187";"12000796"
"11001187";"12000795"
"11001187";"12000794"
"11001187";"12000793"
"11001187";"12000792"
"stat";"11001188"
"11001188";"12000966"
"11001188";"12000967"
"11001188";"12000970"
"11001188";"12000991"
"11001188";"12000992"
"11001188";"12000993"
"11001188";"12000969"
"11001188";"12000968"
"stat";"11001189"
"11001189";"12000678"
"11001189";"12000677"
"11001189";"12000676"
"11001189";"12000675"
"11001189";"12000674"
"11001189";"12000672"
"11001189";"12000580"
"11001189";"12000577"
"stat";"11001190"
"11001190";"12001125"
"11001190";"12001126"
"11001190";"12001129"
"11001190";"12001130"
"11001190";"12001131"
"11001190";"12001132"
"11001190";"12001128"
"11001190";"12001127"
"stat";"11001191"
"11001191";"12000847"
"11001191";"12000846"
"11001191";"12000845"
"11001191";"12000844"
"11001191";"12000843"
"11001191";"12000842"
"11001191";"12000841"
"11001191";"12000800"
"stat";"11001192"
"11001192";"12000900"
"11001192";"12000903"
"11001192";"12000915"
"11001192";"12000913"
"11001192";"12000911"
"11001192";"12000909"
"11001192";"12000906"
"11001192";"12000901"
"stat";"11001193"
"11001193";"12001083"
