"id";"nazev";"mista_prac";"mista_sluz";"predstaveny";"id_ext";"urad_zkratka";"urad_nazev";"zkratka";"urad_skupina";"mista_celkem";"dpth";"child_ftes"
"12008418";"Odd.sekret.a provoz.zabezp.";"0";"0";NA;"321500065";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Odd.sekret.a";NA;"0";"3";"0"
"12008419";"Oddělení registrační";"0";"0";NA;"321500510";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení reg";NA;"0";"3";"0"
"12008421";"Odbor vyměřovací";"0";"0";NA;"321550050";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Odbor vyměřo";NA;"0";"3";"0"
"12008427";"Odbor kontrolní";"0";"0";NA;"321560050";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Odbor kontro";NA;"0";"3";"0"
"12012374";"Oddělení majetkových daní";"0";"0";NA;"321500460";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení maj";NA;"0";"3";"0"
"12012375";"Oddělení majetkových daní";"0";"0";NA;"321600460";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení maj";NA;"0";"3";"0"
"12008444";"Odbor kontrolní";"0";"0";NA;"321660050";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Odbor kontro";NA;"0";"3";"0"
"12008438";"Odbor vyměřovací";"0";"0";NA;"321650050";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Odbor vyměřo";NA;"0";"3";"0"
"12008437";"Oddělení registrační";"0";"0";NA;"321600510";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení reg";NA;"0";"3";"0"
"12008436";"Odd.sekret.a provoz.zabezp.";"0";"0";NA;"321600065";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Odd.sekret.a";NA;"0";"3";"0"
"12008296";"Oddělení kontrolní";"0";"0";NA;"320011480";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení kon";NA;"0";"4";"0"
"12008294";"Oddělení daňového procesu";"0";"0";NA;"320011450";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení daň";NA;"0";"4";"0"
"12008293";"Oddělení nepřímých daní II";"0";"0";NA;"320011442";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení nep";NA;"0";"4";"0"
"12008292";"Oddělení nepřímých daní I";"0";"0";NA;"320011441";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení nep";NA;"0";"4";"0"
"12008291";"Oddělení daně z příjmů právnických osob";"0";"0";NA;"320011430";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení dan";NA;"0";"4";"0"
"12008180";"Oddělení daně z příjmů fyzických osob";"0";"0";NA;"320011420";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení dan";NA;"0";"4";"0"
"12008298";"Oddělení kontroly zvláštních činností I";"0";"0";NA;"320031471";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení kon";NA;"0";"4";"0"
"12008300";"Odd.kontroly zvl. činností III";"0";"0";NA;"320031473";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Odd.kontroly";NA;"0";"4";"0"
"12008299";"Oddělení kontroly zvláštních činností II";"0";"0";NA;"320031472";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení kon";NA;"0";"4";"0"
"12008308";"Oddělení vyměřovací I";"0";"0";NA;"320151521";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení vym";NA;"0";"4";"0"
"12008309";"Oddělení vyměřovací II";"0";"0";NA;"320151522";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení vym";NA;"0";"4";"0"
"12008310";"Oddělení vyměřovací III";"0";"0";NA;"320151523";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení vym";NA;"0";"4";"0"
"12008311";"Oddělení vyměřovací IV";"0";"0";NA;"320151524";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení vym";NA;"0";"4";"0"
"12008313";"Oddělení vyměřovací I";"0";"0";NA;"320152521";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení vym";NA;"0";"4";"0"
"12008314";"Oddělení vyměřovací II";"0";"0";NA;"320152522";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení vym";NA;"0";"4";"0"
"12011800";"Oddělení vyměřovací III";"0";"0";NA;"320152523";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení vym";NA;"0";"4";"0"
"12008318";"Oddělení kontrolní III";"0";"0";NA;"320161563";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení kon";NA;"0";"4";"0"
"12008319";"Oddělení kontrolní IV";"0";"0";NA;"320161564";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení kon";NA;"0";"4";"0"
"12008317";"Oddělení kontrolní II";"0";"0";NA;"320161562";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení kon";NA;"0";"4";"0"
"12008316";"Oddělení kontrolní I";"0";"0";NA;"320161561";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení kon";NA;"0";"4";"0"
"12008321";"Oddělení kontrolní I";"0";"0";NA;"320162561";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení kon";NA;"0";"4";"0"
"12008322";"Oddělení kontrolní II";"0";"0";NA;"320162562";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení kon";NA;"0";"4";"0"
"12008330";"Oddělení vyměřovací I";"0";"0";NA;"320250521";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení vym";NA;"0";"4";"0"
"12008331";"Oddělení vyměřovací II";"0";"0";NA;"320250522";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení vym";NA;"0";"4";"0"
"12008332";"Oddělení vyměřovací III";"0";"0";NA;"320250523";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení vym";NA;"0";"4";"0"
"12008334";"Oddělení kontrolní I";"0";"0";NA;"320260561";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení kon";NA;"0";"4";"0"
"12008335";"Oddělení kontrolní II";"0";"0";NA;"320260562";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení kon";NA;"0";"4";"0"
"12008336";"Oddělení kontrolní III";"0";"0";NA;"320260563";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení kon";NA;"0";"4";"0"
"12011829";"Oddělení vymáhací VIII";"0";"0";NA;"320280548";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení vym";NA;"0";"4";"0"
"12011822";"Oddělení vymáhací I";"0";"0";NA;"320280541";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení vym";NA;"0";"4";"0"
"12011823";"Oddělení vymáhací II";"0";"0";NA;"320280542";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení vym";NA;"0";"4";"0"
"12011830";"Oddělení vymáhací IX";"0";"0";NA;"320280549";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení vym";NA;"0";"4";"0"
"12011824";"Oddělení vymáhací III";"0";"0";NA;"320280543";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení vym";NA;"0";"4";"0"
"12011828";"Oddělení vymáhací VII";"0";"0";NA;"320280547";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení vym";NA;"0";"4";"0"
"12011827";"Oddělení vymáhací VI";"0";"0";NA;"320280546";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení vym";NA;"0";"4";"0"
"12011825";"Oddělení vymáhací IV";"0";"0";NA;"320280544";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení vym";NA;"0";"4";"0"
"12011826";"Oddělení vymáhací V";"0";"0";NA;"320280545";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení vym";NA;"0";"4";"0"
"12008346";"Oddělení vyměřovací III";"0";"0";NA;"320350523";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení vym";NA;"0";"4";"0"
"12008345";"Oddělení vyměřovací II";"0";"0";NA;"320350522";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení vym";NA;"0";"4";"0"
"12008344";"Oddělení vyměřovací I";"0";"0";NA;"320350521";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení vym";NA;"0";"4";"0"
"12008347";"Oddělení vyměřovací IV";"0";"0";NA;"320350524";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení vym";NA;"0";"4";"0"
"12008351";"Oddělení kontrolní III";"0";"0";NA;"320360563";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení kon";NA;"0";"4";"0"
"12008350";"Oddělení kontrolní II";"0";"0";NA;"320360562";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení kon";NA;"0";"4";"0"
"12008349";"Oddělení kontrolní I";"0";"0";NA;"320360561";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení kon";NA;"0";"4";"0"
"12008358";"Oddělení vyměřovací I";"0";"0";NA;"320550521";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení vym";NA;"0";"4";"0"
"12008359";"Oddělení vyměřovací II";"0";"0";NA;"320550522";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení vym";NA;"0";"4";"0"
"12008360";"Oddělení vyměřovací III";"0";"0";NA;"320550523";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení vym";NA;"0";"4";"0"
"12008363";"Oddělení kontrolní II";"0";"0";NA;"320560562";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení kon";NA;"0";"4";"0"
"12008362";"Oddělení kontrolní I";"0";"0";NA;"320560561";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení kon";NA;"0";"4";"0"
"12008367";"Oddělení registrační I";"0";"0";NA;"320740511";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení reg";NA;"0";"4";"0"
"12008368";"Oddělení registrační II";"0";"0";NA;"320740512";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení reg";NA;"0";"4";"0"
"12008372";"Oddělení vyměřovací III";"0";"0";NA;"320751523";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení vym";NA;"0";"4";"0"
"12008371";"Oddělení vyměřovací II";"0";"0";NA;"320751522";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení vym";NA;"0";"4";"0"
"12008370";"Oddělení vyměřovací I";"0";"0";NA;"320751521";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení vym";NA;"0";"4";"0"
"12008375";"Oddělení vyměřovací I";"0";"0";NA;"320752521";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení vym";NA;"0";"4";"0"
"12008376";"Oddělení vyměřovací II";"0";"0";NA;"320752522";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení vym";NA;"0";"4";"0"
"12008377";"Oddělení vyměřovací III";"0";"0";NA;"320752523";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení vym";NA;"0";"4";"0"
"12008379";"Oddělení kontrolní I";"0";"0";NA;"320761561";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení kon";NA;"0";"4";"0"
"12008381";"Oddělení kontrolní III";"0";"0";NA;"320761563";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení kon";NA;"0";"4";"0"
"12008380";"Oddělení kontrolní II";"0";"0";NA;"320761562";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení kon";NA;"0";"4";"0"
"12008385";"Oddělení kontrolní II";"0";"0";NA;"320762562";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení kon";NA;"0";"4";"0"
"12008384";"Oddělení kontrolní I";"0";"0";NA;"320762561";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení kon";NA;"0";"4";"0"
"12008388";"Oddělení majetkových daní I";"0";"0";NA;"320770461";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení maj";NA;"0";"4";"0"
"12008389";"Oddělení majetkových daní II";"0";"0";NA;"320770462";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení maj";NA;"0";"4";"0"
"12008397";"Oddělení registrační I";"0";"0";NA;"321240511";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení reg";NA;"0";"4";"0"
"12008398";"Oddělení registrační II";"0";"0";NA;"321240512";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení reg";NA;"0";"4";"0"
"12008404";"Oddělení vyměřovací V";"0";"0";NA;"321250525";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení vym";NA;"0";"4";"0"
"12008405";"Oddělení vyměřovací VI";"0";"0";NA;"321250526";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení vym";NA;"0";"4";"0"
"12008403";"Oddělení vyměřovací IV";"0";"0";NA;"321250524";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení vym";NA;"0";"4";"0"
"12008400";"Oddělení vyměřovací I";"0";"0";NA;"321250521";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení vym";NA;"0";"4";"0"
"12008401";"Oddělení vyměřovací II";"0";"0";NA;"321250522";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení vym";NA;"0";"4";"0"
"12008402";"Oddělení vyměřovací III";"0";"0";NA;"321250523";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení vym";NA;"0";"4";"0"
"12008407";"Oddělení kontrolní I";"0";"0";NA;"321260561";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení kon";NA;"0";"4";"0"
"12008409";"Oddělení kontrolní III";"0";"0";NA;"321260563";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení kon";NA;"0";"4";"0"
"12008408";"Oddělení kontrolní II";"0";"0";NA;"321260562";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení kon";NA;"0";"4";"0"
"12008425";"Oddělení vyměřovací IV";"0";"0";NA;"321550524";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení vym";NA;"0";"4";"0"
"12008424";"Oddělení vyměřovací III";"0";"0";NA;"321550523";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení vym";NA;"0";"4";"0"
"12008423";"Oddělení vyměřovací II";"0";"0";NA;"321550522";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení vym";NA;"0";"4";"0"
"12008422";"Oddělení vyměřovací I";"0";"0";NA;"321550521";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení vym";NA;"0";"4";"0"
"12008428";"Oddělení kontrolní I";"0";"0";NA;"321560561";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení kon";NA;"0";"4";"0"
"12008429";"Oddělení kontrolní II";"0";"0";NA;"321560562";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení kon";NA;"0";"4";"0"
"12008430";"Oddělení kontrolní III";"0";"0";NA;"321560563";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení kon";NA;"0";"4";"0"
"12008439";"Oddělení vyměřovací I";"0";"0";NA;"321650521";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení vym";NA;"0";"4";"0"
"12008440";"Oddělení vyměřovací II";"0";"0";NA;"321650522";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení vym";NA;"0";"4";"0"
"12008441";"Oddělení vyměřovací III";"0";"0";NA;"321650523";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení vym";NA;"0";"4";"0"
"12008442";"Oddělení vyměřovací IV";"0";"0";NA;"321650524";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení vym";NA;"0";"4";"0"
"12008443";"Oddělení vyměřovací V";"0";"0";NA;"321650525";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení vym";NA;"0";"4";"0"
"12008445";"Oddělení kontrolní I";"0";"0";NA;"321660561";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení kon";NA;"0";"4";"0"
"12008446";"Oddělení kontrolní II";"0";"0";NA;"321660562";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení kon";NA;"0";"4";"0"
"12008447";"Oddělení kontrolní III";"0";"0";NA;"321660563";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení kon";NA;"0";"4";"0"
"12008448";"Oddělení kontrolní IV";"0";"0";NA;"321660564";"FÚ MSK";"Finanční úřad pro Moravskoslezský kraj";"Oddělení kon";NA;"0";"4";"0"
"11001021";"Finanční úřad pro Zlínský kraj";"0";"0";NA;"330000020";"FÚ ZLK";"Finanční úřad pro Zlínský kraj";"FÚ ZLK";"Fin. úřady";"0";"1";"0"
"12007950";"Sekce řízení úřadu";"0";"0";NA;"330000022";"FÚ ZLK";"Finanční úřad pro Zlínský kraj";"Sekce řízení";NA;"0";"2";"0"
"12012198";"Odd.sekret.a provoz.zabezp.";"0";"0";NA;"330000065";"FÚ ZLK";"Finanční úřad pro Zlínský kraj";"Odd.sekret.a";NA;"0";"2";"0"
"12008563";"Ředitel sekce ÚP";"0";"0";NA;"331200030";"FÚ ZLK";"Finanční úřad pro Zlínský kraj";"Ředitel sekc";NA;"0";"2";"0"
"12008548";"Ředitel sekce ÚP";"0";"0";NA;"331000030";"FÚ ZLK";"Finanční úřad pro Zlínský kraj";"Ředitel sekc";NA;"0";"2";"0"
"12008510";"Ředitel sekce ÚP";"0";"0";NA;"330400030";"FÚ ZLK";"Finanční úřad pro Zlínský kraj";"Ředitel sekc";NA;"0";"2";"0"
"12008525";"Ředitel sekce ÚP";"0";"0";NA;"330900030";"FÚ ZLK";"Finanční úřad pro Zlínský kraj";"Ředitel sekc";NA;"0";"2";"0"
"12008477";"Ředitel sekce ÚP";"0";"0";NA;"330100030";"FÚ ZLK";"Finanční úřad pro Zlínský kraj";"Ředitel sekc";NA;"0";"2";"0"
"12008463";"Oddělení evidence daní";"0";"0";NA;"330000410";"FÚ ZLK";"Finanční úřad pro Zlínský kraj";"Oddělení evi";NA;"0";"3";"0"
"12008464";"Oddělení řízení rizik";"0";"0";NA;"330000490";"FÚ ZLK";"Finanční úřad pro Zlínský kraj";"Oddělení říz";NA;"0";"3";"0"
"12008472";"Odbor kontroly zvláštních činností";"0";"0";NA;"330031050";"FÚ ZLK";"Finanční úřad pro Zlínský kraj";"Odbor kontro";NA;"0";"3";"0"
"12008465";"Odbor metodiky a výkonu daní";"0";"0";NA;"330011050";"FÚ ZLK";"Finanční úřad pro Zlínský kraj";"Odbor metodi";NA;"0";"3";"0"
"12008489";"Odbor vyměřovací II";"0";"0";NA;"330152050";"FÚ ZLK";"Finanční úřad pro Zlínský kraj";"Odbor vyměřo";NA;"0";"3";"0"
"12008495";"Odbor kontrolní I";"0";"0";NA;"330161050";"FÚ ZLK";"Finanční úřad pro Zlínský kraj";"Odbor kontro";NA;"0";"3";"0"
"12008499";"Odbor kontrolní II";"0";"0";NA;"330162050";"FÚ ZLK";"Finanční úřad pro Zlínský kraj";"Odbor kontro";NA;"0";"3";"0"
"12008478";"Odd.sekret.a provoz.zabezp.";"0";"0";NA;"330100065";"FÚ ZLK";"Finanční úřad pro Zlínský kraj";"Odd.sekret.a";NA;"0";"3";"0"
"12008479";"Odbor registrační";"0";"0";NA;"330140050";"FÚ ZLK";"Finanční úřad pro Zlínský kraj";"Odbor regist";NA;"0";"3";"0"
"12008483";"Odbor vyměřovací I";"0";"0";NA;"330151050";"FÚ ZLK";"Finanční úřad pro Zlínský kraj";"Odbor vyměřo";NA;"0";"3";"0"
"12012347";"Oddělení majetkových daní";"0";"0";NA;"330100460";"FÚ ZLK";"Finanční úřad pro Zlínský kraj";"Oddělení maj";NA;"0";"3";"0"
"12008507";"Odbor vymáhací";"0";"0";NA;"330180050";"FÚ ZLK";"Finanční úřad pro Zlínský kraj";"Odbor vymáha";NA;"0";"3";"0"
"12008513";"Oddělení vymáhací";"0";"0";NA;"330400540";"FÚ ZLK";"Finanční úřad pro Zlínský kraj";"Oddělení vym";NA;"0";"3";"0"
"12008514";"Odbor vyměřovací";"0";"0";NA;"330450050";"FÚ ZLK";"Finanční úřad pro Zlínský kraj";"Odbor vyměřo";NA;"0";"3";"0"
"12008512";"Oddělení registrační";"0";"0";NA;"330400510";"FÚ ZLK";"Finanční úřad pro Zlínský kraj";"Oddělení reg";NA;"0";"3";"0"
"12008518";"Odbor kontrolní";"0";"0";NA;"330460050";"FÚ ZLK";"Finanční úřad pro Zlínský kraj";"Odbor kontro";NA;"0";"3";"0"
"12008511";"Odd.sekret.a provoz.zabezp.";"0";"0";NA;"330400065";"FÚ ZLK";"Finanční úřad pro Zlínský kraj";"Odd.sekret.a";NA;"0";"3";"0"
"12011739";"Oddělení majetkových daní";"0";"0";NA;"330400460";"FÚ ZLK";"Finanční úřad pro Zlínský kraj";"Oddělení maj";NA;"0";"3";"0"
"12008526";"Odd.sekret.a provoz.zabezp.";"0";"0";NA;"330900065";"FÚ ZLK";"Finanční úřad pro Zlínský kraj";"Odd.sekret.a";NA;"0";"3";"0"
"12008537";"Odbor kontrolní";"0";"0";NA;"330960050";"FÚ ZLK";"Finanční úřad pro Zlínský kraj";"Odbor kontro";NA;"0";"3";"0"
"12011740";"Oddělení registrační";"0";"0";NA;"330900510";"FÚ ZLK";"Finanční úřad pro Zlínský kraj";"Oddělení reg";NA;"0";"3";"0"
"12011851";"Oddělení vymáhací";"0";"0";NA;"330900540";"FÚ ZLK";"Finanční úřad pro Zlínský kraj";"Oddělení vym";NA;"0";"3";"0"
"12011852";"Odbor vyměřovací";"0";"0";NA;"330950050";"FÚ ZLK";"Finanční úřad pro Zlínský kraj";"Odbor vyměřo";NA;"0";"3";"0"
"12012348";"Oddělení majetkových daní";"0";"0";NA;"330900460";"FÚ ZLK";"Finanční úřad pro Zlínský kraj";"Oddělení maj";NA;"0";"3";"0"
"12008549";"Odd.sekret.a provoz.zabezp.";"0";"0";NA;"331000065";"FÚ ZLK";"Finanční úřad pro Zlínský kraj";"Odd.sekret.a";NA;"0";"3";"0"
"12008550";"Oddělení registrační";"0";"0";NA;"331000510";"FÚ ZLK";"Finanční úřad pro Zlínský kraj";"Oddělení reg";NA;"0";"3";"0"
"12008552";"Odbor vyměřovací";"0";"0";NA;"331050050";"FÚ ZLK";"Finanční úřad pro Zlínský kraj";"Odbor vyměřo";NA;"0";"3";"0"
"12008557";"Odbor kontrolní";"0";"0";NA;"331060050";"FÚ ZLK";"Finanční úřad pro Zlínský kraj";"Odbor kontro";NA;"0";"3";"0"
"12011857";"Oddělení majetkových daní";"0";"0";NA;"331000460";"FÚ ZLK";"Finanční úřad pro Zlínský kraj";"Oddělení maj";NA;"0";"3";"0"
"12008564";"Odd.sekret.a provoz.zabezp.";"0";"0";NA;"331200065";"FÚ ZLK";"Finanční úřad pro Zlínský kraj";"Odd.sekret.a";NA;"0";"3";"0"
"12008565";"Oddělení registrační";"0";"0";NA;"331200510";"FÚ ZLK";"Finanční úřad pro Zlínský kraj";"Oddělení reg";NA;"0";"3";"0"
"12008566";"Oddělení vymáhací";"0";"0";NA;"331200540";"FÚ ZLK";"Finanční úřad pro Zlínský kraj";"Oddělení vym";NA;"0";"3";"0"
"12008567";"Odbor vyměřovací";"0";"0";NA;"331250050";"FÚ ZLK";"Finanční úřad pro Zlínský kraj";"Odbor vyměřo";NA;"0";"3";"0"
"12008571";"Odbor kontrolní";"0";"0";NA;"331260050";"FÚ ZLK";"Finanční úřad pro Zlínský kraj";"Odbor kontro";NA;"0";"3";"0"
"12011858";"Oddělení majetkových daní";"0";"0";NA;"331200460";"FÚ ZLK";"Finanční úřad pro Zlínský kraj";"Oddělení maj";NA;"0";"3";"0"
"12008468";"Oddělení nepřímých daní";"0";"0";NA;"330011440";"FÚ ZLK";"Finanční úřad pro Zlínský kraj";"Oddělení nep";NA;"0";"4";"0"
"12008469";"Oddělení daňového procesu";"0";"0";NA;"330011450";"FÚ ZLK";"Finanční úřad pro Zlínský kraj";"Oddělení daň";NA;"0";"4";"0"
"12008470";"Oddělení majetkových daní";"0";"0";NA;"330011460";"FÚ ZLK";"Finanční úřad pro Zlínský kraj";"Oddělení maj";NA;"0";"4";"0"
"12008471";"Oddělení kontrolní";"0";"0";NA;"330011480";"FÚ ZLK";"Finanční úřad pro Zlínský kraj";"Oddělení kon";NA;"0";"4";"0"
"12011738";"Oddělení daně z příjmů";"0";"0";NA;"330011415";"FÚ ZLK";"Finanční úřad pro Zlínský kraj";"Oddělení dan";NA;"0";"4";"0"
"12008473";"Oddělení kontroly zvláštních činností I";"0";"0";NA;"330031471";"FÚ ZLK";"Finanční úřad pro Zlínský kraj";"Oddělení kon";NA;"0";"4";"0"
"12008474";"Oddělení kontroly zvláštních činností II";"0";"0";NA;"330031472";"FÚ ZLK";"Finanční úřad pro Zlínský kraj";"Oddělení kon";NA;"0";"4";"0"
"12008480";"Oddělení registrační I";"0";"0";NA;"330140511";"FÚ ZLK";"Finanční úřad pro Zlínský kraj";"Oddělení reg";NA;"0";"4";"0"
"12008481";"Oddělení registrační II";"0";"0";NA;"330140512";"FÚ ZLK";"Finanční úřad pro Zlínský kraj";"Oddělení reg";NA;"0";"4";"0"
"12008485";"Oddělení vyměřovací II";"0";"0";NA;"330151522";"FÚ ZLK";"Finanční úřad pro Zlínský kraj";"Oddělení vym";NA;"0";"4";"0"
"12008484";"Oddělení vyměřovací I";"0";"0";NA;"330151521";"FÚ ZLK";"Finanční úřad pro Zlínský kraj";"Oddělení vym";NA;"0";"4";"0"
"12008486";"Oddělení vyměřovací III";"0";"0";NA;"330151523";"FÚ ZLK";"Finanční úřad pro Zlínský kraj";"Oddělení vym";NA;"0";"4";"0"
"12008487";"Oddělení vyměřovací IV";"0";"0";NA;"330151524";"FÚ ZLK";"Finanční úřad pro Zlínský kraj";"Oddělení vym";NA;"0";"4";"0"
"12008493";"Oddělení vyměřovací IV";"0";"0";NA;"330152524";"FÚ ZLK";"Finanční úřad pro Zlínský kraj";"Oddělení vym";NA;"0";"4";"0"
"12008492";"Oddělení vyměřovací III";"0";"0";NA;"330152523";"FÚ ZLK";"Finanční úřad pro Zlínský kraj";"Oddělení vym";NA;"0";"4";"0"
"12008491";"Oddělení vyměřovací II";"0";"0";NA;"330152522";"FÚ ZLK";"Finanční úřad pro Zlínský kraj";"Oddělení vym";NA;"0";"4";"0"
"12008490";"Oddělení vyměřovací I";"0";"0";NA;"330152521";"FÚ ZLK";"Finanční úřad pro Zlínský kraj";"Oddělení vym";NA;"0";"4";"0"
"12008498";"Oddělení kontrolní III";"0";"0";NA;"330161563";"FÚ ZLK";"Finanční úřad pro Zlínský kraj";"Oddělení kon";NA;"0";"4";"0"
"12008497";"Oddělení kontrolní II";"0";"0";NA;"330161562";"FÚ ZLK";"Finanční úřad pro Zlínský kraj";"Oddělení kon";NA;"0";"4";"0"
